# Time(ps) Density(g/cm³) Box_X(nm) Box_Y(nm) Box_Z(nm)
5.600000000000000000e+02	1.009009651048664358e+00	5.463280105590820312e+01	5.463280105590820312e+01	5.463280105590820312e+01
5.700000000000000000e+02	1.009104700451508796e+00	5.463108444213867188e+01	5.463108444213867188e+01	5.463108444213867188e+01
5.800000000000000000e+02	1.003564746783444983e+00	5.473142623901367188e+01	5.473142623901367188e+01	5.473142623901367188e+01
5.900000000000000000e+02	9.970567039053827019e-01	5.485025024414062500e+01	5.485025024414062500e+01	5.485025024414062500e+01
6.000000000000000000e+02	1.014093259263188385e+00	5.454135513305664062e+01	5.454135513305664062e+01	5.454135513305664062e+01
6.100000000000000000e+02	1.009801147203148952e+00	5.461852264404296875e+01	5.461852264404296875e+01	5.461852264404296875e+01
6.200000000000000000e+02	1.007041625293970677e+00	5.466836547851562500e+01	5.466836547851562500e+01	5.466836547851562500e+01
6.300000000000000000e+02	1.007757311505769637e+00	5.465542221069335938e+01	5.465542221069335938e+01	5.465542221069335938e+01
6.400000000000000000e+02	1.006568497344794366e+00	5.467692947387695312e+01	5.467692947387695312e+01	5.467692947387695312e+01
6.500000000000000000e+02	1.005419346272742098e+00	5.469775390625000000e+01	5.469775390625000000e+01	5.469775390625000000e+01
6.600000000000000000e+02	1.007006281758409116e+00	5.466900634765625000e+01	5.466900634765625000e+01	5.466900634765625000e+01
6.700000000000000000e+02	1.009015355441593265e+00	5.463269805908203125e+01	5.463269805908203125e+01	5.463269805908203125e+01
6.800000000000000000e+02	1.003493593120511340e+00	5.473271942138671875e+01	5.473271942138671875e+01	5.473271942138671875e+01
6.900000000000000000e+02	1.007362623476489638e+00	5.466255950927734375e+01	5.466255950927734375e+01	5.466255950927734375e+01
7.000000000000000000e+02	1.004545092183460886e+00	5.471361541748046875e+01	5.471361541748046875e+01	5.471361541748046875e+01
7.100000000000000000e+02	1.000390941911720510e+00	5.478924560546875000e+01	5.478924560546875000e+01	5.478924560546875000e+01
7.200000000000000000e+02	1.002305652471081610e+00	5.475433349609375000e+01	5.475433349609375000e+01	5.475433349609375000e+01
7.300000000000000000e+02	1.003125075380882913e+00	5.473942184448242188e+01	5.473942184448242188e+01	5.473942184448242188e+01
7.400000000000000000e+02	1.003565416287866441e+00	5.473141479492187500e+01	5.473141479492187500e+01	5.473141479492187500e+01
7.500000000000000000e+02	1.010149682748417543e+00	5.461223983764648438e+01	5.461223983764648438e+01	5.461223983764648438e+01
7.600000000000000000e+02	9.992448453925831808e-01	5.481018447875976562e+01	5.481018447875976562e+01	5.481018447875976562e+01
7.700000000000000000e+02	9.947208021340104844e-01	5.489315032958984375e+01	5.489315032958984375e+01	5.489315032958984375e+01
7.800000000000000000e+02	9.997250639771669833e-01	5.480140686035156250e+01	5.480140686035156250e+01	5.480140686035156250e+01
7.900000000000000000e+02	1.001942296592118531e+00	5.476095199584960938e+01	5.476095199584960938e+01	5.476095199584960938e+01
8.000000000000000000e+02	1.009338774290452490e+00	5.462686157226562500e+01	5.462686157226562500e+01	5.462686157226562500e+01
8.100000000000000000e+02	9.938756467092150215e-01	5.490870666503906250e+01	5.490870666503906250e+01	5.490870666503906250e+01
8.200000000000000000e+02	9.950112391670252743e-01	5.488780975341796875e+01	5.488780975341796875e+01	5.488780975341796875e+01
8.300000000000000000e+02	1.003239377731582227e+00	5.473734283447265625e+01	5.473734283447265625e+01	5.473734283447265625e+01
8.400000000000000000e+02	1.010743948673228365e+00	5.460153579711914062e+01	5.460153579711914062e+01	5.460153579711914062e+01
8.500000000000000000e+02	1.006377062290555013e+00	5.468039703369140625e+01	5.468039703369140625e+01	5.468039703369140625e+01
8.600000000000000000e+02	1.005046631165272375e+00	5.470451354980468750e+01	5.470451354980468750e+01	5.470451354980468750e+01
8.700000000000000000e+02	1.001795026556746571e+00	5.476363754272460938e+01	5.476363754272460938e+01	5.476363754272460938e+01
8.800000000000000000e+02	1.008194779458100987e+00	5.464751434326171875e+01	5.464751434326171875e+01	5.464751434326171875e+01
8.900000000000000000e+02	9.970496234332043572e-01	5.485037994384765625e+01	5.485037994384765625e+01	5.485037994384765625e+01
9.000000000000000000e+02	9.966532774246278370e-01	5.485765075683593750e+01	5.485765075683593750e+01	5.485765075683593750e+01
9.100000000000000000e+02	1.002159896995414190e+00	5.475698852539062500e+01	5.475698852539062500e+01	5.475698852539062500e+01
9.200000000000000000e+02	1.012509530343012720e+00	5.456977844238281250e+01	5.456977844238281250e+01	5.456977844238281250e+01
9.300000000000000000e+02	1.003817404661940360e+00	5.472683334350585938e+01	5.472683334350585938e+01	5.472683334350585938e+01
9.400000000000000000e+02	9.957408048761136055e-01	5.487440109252929688e+01	5.487440109252929688e+01	5.487440109252929688e+01
9.500000000000000000e+02	1.009349803587585637e+00	5.462666320800781250e+01	5.462666320800781250e+01	5.462666320800781250e+01
9.600000000000000000e+02	1.005740751786799780e+00	5.469192504882812500e+01	5.469192504882812500e+01	5.469192504882812500e+01
9.700000000000000000e+02	1.010992372541368312e+00	5.459706115722656250e+01	5.459706115722656250e+01	5.459706115722656250e+01
9.800000000000000000e+02	9.992224679508028284e-01	5.481059265136718750e+01	5.481059265136718750e+01	5.481059265136718750e+01
9.900000000000000000e+02	1.008293826894389511e+00	5.464572525024414062e+01	5.464572525024414062e+01	5.464572525024414062e+01
1.000000000000000000e+03	1.003681636661840626e+00	5.472930145263671875e+01	5.472930145263671875e+01	5.472930145263671875e+01
1.010000000000000000e+03	1.000434376817405768e+00	5.478845214843750000e+01	5.478845214843750000e+01	5.478845214843750000e+01
